Año,Municipio,categoria_delito,Total_Anual
2016,Zapopan,VIOLENCIA_FAMILIAR,2154
2017,Zapopan,VIOLENCIA_FAMILIAR,1800
2018,Zapopan,VIOLENCIA_FAMILIAR,1610
2019,Zapopan,VIOLENCIA_FAMILIAR,1987
2020,Zapopan,VIOLENCIA_FAMILIAR,2275
2021,Zapopan,VIOLENCIA_FAMILIAR,2211
2022,Zapopan,VIOLENCIA_FAMILIAR,2369
2023,Zapopan,VIOLENCIA_FAMILIAR,2979
2024,Zapopan,VIOLENCIA_FAMILIAR,2708
2025,Zapopan,VIOLENCIA_FAMILIAR,1941
2015,Zapotiltic,VIOLENCIA_FAMILIAR,12
2016,Zapotiltic,VIOLENCIA_FAMILIAR,26
2017,Zapotiltic,VIOLENCIA_FAMILIAR,22
2018,Zapotiltic,VIOLENCIA_FAMILIAR,34
2019,Zapotiltic,VIOLENCIA_FAMILIAR,17
2020,Zapotiltic,VIOLENCIA_FAMILIAR,9
2021,Zapotiltic,VIOLENCIA_FAMILIAR,50
2022,Zapotiltic,VIOLENCIA_FAMILIAR,54
2023,Zapotiltic,VIOLENCIA_FAMILIAR,50
2024,Zapotiltic,VIOLENCIA_FAMILIAR,51
2025,Zapotiltic,VIOLENCIA_FAMILIAR,58
2015,Zapotitlán de Vadillo,VIOLENCIA_FAMILIAR,2
2016,Zapotitlán de Vadillo,VIOLENCIA_FAMILIAR,2
2017,Zapotitlán de Vadillo,VIOLENCIA_FAMILIAR,1
2018,Zapotitlán de Vadillo,VIOLENCIA_FAMILIAR,2
2019,Zapotitlán de Vadillo,VIOLENCIA_FAMILIAR,1
2020,Zapotitlán de Vadillo,VIOLENCIA_FAMILIAR,0
2021,Zapotitlán de Vadillo,VIOLENCIA_FAMILIAR,0
2022,Zapotitlán de Vadillo,VIOLENCIA_FAMILIAR,2
2023,Zapotitlán de Vadillo,VIOLENCIA_FAMILIAR,1
2024,Zapotitlán de Vadillo,VIOLENCIA_FAMILIAR,0
2025,Zapotitlán de Vadillo,VIOLENCIA_FAMILIAR,2
2015,Zapotlanejo,VIOLENCIA_FAMILIAR,14
2016,Zapotlanejo,VIOLENCIA_FAMILIAR,39
2017,Zapotlanejo,VIOLENCIA_FAMILIAR,33
2018,Zapotlanejo,VIOLENCIA_FAMILIAR,40
2019,Zapotlanejo,VIOLENCIA_FAMILIAR,36
2020,Zapotlanejo,VIOLENCIA_FAMILIAR,76
2021,Zapotlanejo,VIOLENCIA_FAMILIAR,71
2022,Zapotlanejo,VIOLENCIA_FAMILIAR,98
2023,Zapotlanejo,VIOLENCIA_FAMILIAR,128
2024,Zapotlanejo,VIOLENCIA_FAMILIAR,98
2025,Zapotlanejo,VIOLENCIA_FAMILIAR,51
2015,Zapotlán del Rey,VIOLENCIA_FAMILIAR,1
2016,Zapotlán del Rey,VIOLENCIA_FAMILIAR,6
2017,Zapotlán del Rey,VIOLENCIA_FAMILIAR,3
2018,Zapotlán del Rey,VIOLENCIA_FAMILIAR,9
2019,Zapotlán del Rey,VIOLENCIA_FAMILIAR,4
2020,Zapotlán del Rey,VIOLENCIA_FAMILIAR,12
2021,Zapotlán del Rey,VIOLENCIA_FAMILIAR,2
2022,Zapotlán del Rey,VIOLENCIA_FAMILIAR,0
2023,Zapotlán del Rey,VIOLENCIA_FAMILIAR,27
2024,Zapotlán del Rey,VIOLENCIA_FAMILIAR,34
2025,Zapotlán del Rey,VIOLENCIA_FAMILIAR,14
2015,Zapotlán el Grande,VIOLENCIA_FAMILIAR,67
2016,Zapotlán el Grande,VIOLENCIA_FAMILIAR,98
2017,Zapotlán el Grande,VIOLENCIA_FAMILIAR,69
2018,Zapotlán el Grande,VIOLENCIA_FAMILIAR,92
2019,Zapotlán el Grande,VIOLENCIA_FAMILIAR,55
2020,Zapotlán el Grande,VIOLENCIA_FAMILIAR,61
2021,Zapotlán el Grande,VIOLENCIA_FAMILIAR,111
2022,Zapotlán el Grande,VIOLENCIA_FAMILIAR,120
2023,Zapotlán el Grande,VIOLENCIA_FAMILIAR,188
2024,Zapotlán el Grande,VIOLENCIA_FAMILIAR,245
2025,Zapotlán el Grande,VIOLENCIA_FAMILIAR,213
2015,Acatic,VIOLENCIA_SEXUAL,4
2016,Acatic,VIOLENCIA_SEXUAL,4
2017,Acatic,VIOLENCIA_SEXUAL,3
2018,Acatic,VIOLENCIA_SEXUAL,7
2019,Acatic,VIOLENCIA_SEXUAL,13
2020,Acatic,VIOLENCIA_SEXUAL,2
2021,Acatic,VIOLENCIA_SEXUAL,3
2022,Acatic,VIOLENCIA_SEXUAL,1
2023,Acatic,VIOLENCIA_SEXUAL,4
2024,Acatic,VIOLENCIA_SEXUAL,1
2025,Acatic,VIOLENCIA_SEXUAL,4
2015,Acatlán de Juárez,VIOLENCIA_SEXUAL,4
2016,Acatlán de Juárez,VIOLENCIA_SEXUAL,5
2017,Acatlán de Juárez,VIOLENCIA_SEXUAL,10
2018,Acatlán de Juárez,VIOLENCIA_SEXUAL,5
2019,Acatlán de Juárez,VIOLENCIA_SEXUAL,3
2020,Acatlán de Juárez,VIOLENCIA_SEXUAL,7
2021,Acatlán de Juárez,VIOLENCIA_SEXUAL,8
2022,Acatlán de Juárez,VIOLENCIA_SEXUAL,5
2023,Acatlán de Juárez,VIOLENCIA_SEXUAL,10
2024,Acatlán de Juárez,VIOLENCIA_SEXUAL,12
2025,Acatlán de Juárez,VIOLENCIA_SEXUAL,13
2015,Ahualulco de Mercado,VIOLENCIA_SEXUAL,4
2016,Ahualulco de Mercado,VIOLENCIA_SEXUAL,4
2017,Ahualulco de Mercado,VIOLENCIA_SEXUAL,5
2018,Ahualulco de Mercado,VIOLENCIA_SEXUAL,5
2019,Ahualulco de Mercado,VIOLENCIA_SEXUAL,6
2020,Ahualulco de Mercado,VIOLENCIA_SEXUAL,6
2021,Ahualulco de Mercado,VIOLENCIA_SEXUAL,5
2022,Ahualulco de Mercado,VIOLENCIA_SEXUAL,5
2023,Ahualulco de Mercado,VIOLENCIA_SEXUAL,9
2024,Ahualulco de Mercado,VIOLENCIA_SEXUAL,10
2025,Ahualulco de Mercado,VIOLENCIA_SEXUAL,18
2015,Amacueca,VIOLENCIA_SEXUAL,0
2016,Amacueca,VIOLENCIA_SEXUAL,2
2017,Amacueca,VIOLENCIA_SEXUAL,0
2018,Amacueca,VIOLENCIA_SEXUAL,0
2019,Amacueca,VIOLENCIA_SEXUAL,1
2020,Amacueca,VIOLENCIA_SEXUAL,0
2021,Amacueca,VIOLENCIA_SEXUAL,2
2022,Amacueca,VIOLENCIA_SEXUAL,2
2023,Amacueca,VIOLENCIA_SEXUAL,1
2024,Amacueca,VIOLENCIA_SEXUAL,1
2025,Amacueca,VIOLENCIA_SEXUAL,3
2015,Amatitán,VIOLENCIA_SEXUAL,0
2016,Amatitán,VIOLENCIA_SEXUAL,1
2017,Amatitán,VIOLENCIA_SEXUAL,1
2018,Amatitán,VIOLENCIA_SEXUAL,5
2019,Amatitán,VIOLENCIA_SEXUAL,4
2020,Amatitán,VIOLENCIA_SEXUAL,0
2021,Amatitán,VIOLENCIA_SEXUAL,4
2022,Amatitán,VIOLENCIA_SEXUAL,3
2023,Amatitán,VIOLENCIA_SEXUAL,4
2024,Amatitán,VIOLENCIA_SEXUAL,6
2025,Amatitán,VIOLENCIA_SEXUAL,5
2015,Ameca,VIOLENCIA_SEXUAL,16
2016,Ameca,VIOLENCIA_SEXUAL,17
2017,Ameca,VIOLENCIA_SEXUAL,16
2018,Ameca,VIOLENCIA_SEXUAL,18
2019,Ameca,VIOLENCIA_SEXUAL,10
2020,Ameca,VIOLENCIA_SEXUAL,12
2021,Ameca,VIOLENCIA_SEXUAL,22
2022,Ameca,VIOLENCIA_SEXUAL,39
2023,Ameca,VIOLENCIA_SEXUAL,37
2024,Ameca,VIOLENCIA_SEXUAL,44
2025,Ameca,VIOLENCIA_SEXUAL,30
2015,Arandas,VIOLENCIA_SEXUAL,13
2016,Arandas,VIOLENCIA_SEXUAL,16
2017,Arandas,VIOLENCIA_SEXUAL,16
2018,Arandas,VIOLENCIA_SEXUAL,17
2019,Arandas,VIOLENCIA_SEXUAL,23
2020,Arandas,VIOLENCIA_SEXUAL,22
2021,Arandas,VIOLENCIA_SEXUAL,16
2022,Arandas,VIOLENCIA_SEXUAL,27
2023,Arandas,VIOLENCIA_SEXUAL,15
2024,Arandas,VIOLENCIA_SEXUAL,19
2025,Arandas,VIOLENCIA_SEXUAL,18
2015,Atemajac de Brizuela,VIOLENCIA_SEXUAL,2
2016,Atemajac de Brizuela,VIOLENCIA_SEXUAL,1
2017,Atemajac de Brizuela,VIOLENCIA_SEXUAL,0
2018,Atemajac de Brizuela,VIOLENCIA_SEXUAL,0
2019,Atemajac de Brizuela,VIOLENCIA_SEXUAL,2
2020,Atemajac de Brizuela,VIOLENCIA_SEXUAL,0
2021,Atemajac de Brizuela,VIOLENCIA_SEXUAL,3
2022,Atemajac de Brizuela,VIOLENCIA_SEXUAL,2
2023,Atemajac de Brizuela,VIOLENCIA_SEXUAL,2
2024,Atemajac de Brizuela,VIOLENCIA_SEXUAL,2
2025,Atemajac de Brizuela,VIOLENCIA_SEXUAL,2
2015,Atengo,VIOLENCIA_SEXUAL,0
2016,Atengo,VIOLENCIA_SEXUAL,1
2017,Atengo,VIOLENCIA_SEXUAL,3
2018,Atengo,VIOLENCIA_SEXUAL,2
2019,Atengo,VIOLENCIA_SEXUAL,2
2020,Atengo,VIOLENCIA_SEXUAL,4
2021,Atengo,VIOLENCIA_SEXUAL,3
2022,Atengo,VIOLENCIA_SEXUAL,3
2023,Atengo,VIOLENCIA_SEXUAL,1
2024,Atengo,VIOLENCIA_SEXUAL,5
2025,Atengo,VIOLENCIA_SEXUAL,1
2015,Atenguillo,VIOLENCIA_SEXUAL,2
2016,Atenguillo,VIOLENCIA_SEXUAL,0
2017,Atenguillo,VIOLENCIA_SEXUAL,2
2018,Atenguillo,VIOLENCIA_SEXUAL,1
2019,Atenguillo,VIOLENCIA_SEXUAL,0
2020,Atenguillo,VIOLENCIA_SEXUAL,0
2021,Atenguillo,VIOLENCIA_SEXUAL,0
2022,Atenguillo,VIOLENCIA_SEXUAL,1
2023,Atenguillo,VIOLENCIA_SEXUAL,2
2024,Atenguillo,VIOLENCIA_SEXUAL,0
2025,Atenguillo,VIOLENCIA_SEXUAL,3
2015,Atotonilco el Alto,VIOLENCIA_SEXUAL,11
2016,Atotonilco el Alto,VIOLENCIA_SEXUAL,16
2017,Atotonilco el Alto,VIOLENCIA_SEXUAL,6
2018,Atotonilco el Alto,VIOLENCIA_SEXUAL,12
2019,Atotonilco el Alto,VIOLENCIA_SEXUAL,9
2020,Atotonilco el Alto,VIOLENCIA_SEXUAL,10
2021,Atotonilco el Alto,VIOLENCIA_SEXUAL,10
2022,Atotonilco el Alto,VIOLENCIA_SEXUAL,14
2023,Atotonilco el Alto,VIOLENCIA_SEXUAL,20
2024,Atotonilco el Alto,VIOLENCIA_SEXUAL,20
2025,Atotonilco el Alto,VIOLENCIA_SEXUAL,22
2015,Atoyac,VIOLENCIA_SEXUAL,2
2016,Atoyac,VIOLENCIA_SEXUAL,1
2017,Atoyac,VIOLENCIA_SEXUAL,0
2018,Atoyac,VIOLENCIA_SEXUAL,2
2019,Atoyac,VIOLENCIA_SEXUAL,2
2020,Atoyac,VIOLENCIA_SEXUAL,3
2021,Atoyac,VIOLENCIA_SEXUAL,2
2022,Atoyac,VIOLENCIA_SEXUAL,2
2023,Atoyac,VIOLENCIA_SEXUAL,1
2024,Atoyac,VIOLENCIA_SEXUAL,0
2025,Atoyac,VIOLENCIA_SEXUAL,2
2015,Autlán de Navarro,VIOLENCIA_SEXUAL,19
2016,Autlán de Navarro,VIOLENCIA_SEXUAL,38
2017,Autlán de Navarro,VIOLENCIA_SEXUAL,30
2018,Autlán de Navarro,VIOLENCIA_SEXUAL,30
2019,Autlán de Navarro,VIOLENCIA_SEXUAL,24
2020,Autlán de Navarro,VIOLENCIA_SEXUAL,30
2021,Autlán de Navarro,VIOLENCIA_SEXUAL,34
2022,Autlán de Navarro,VIOLENCIA_SEXUAL,45
2023,Autlán de Navarro,VIOLENCIA_SEXUAL,50
2024,Autlán de Navarro,VIOLENCIA_SEXUAL,90
2025,Autlán de Navarro,VIOLENCIA_SEXUAL,92
2015,Ayotlán,VIOLENCIA_SEXUAL,1
2016,Ayotlán,VIOLENCIA_SEXUAL,6
2017,Ayotlán,VIOLENCIA_SEXUAL,5
2018,Ayotlán,VIOLENCIA_SEXUAL,5
2019,Ayotlán,VIOLENCIA_SEXUAL,5
2020,Ayotlán,VIOLENCIA_SEXUAL,7
2021,Ayotlán,VIOLENCIA_SEXUAL,6
2022,Ayotlán,VIOLENCIA_SEXUAL,5
2023,Ayotlán,VIOLENCIA_SEXUAL,4
2024,Ayotlán,VIOLENCIA_SEXUAL,12
2025,Ayotlán,VIOLENCIA_SEXUAL,5
2015,Ayutla,VIOLENCIA_SEXUAL,6
2016,Ayutla,VIOLENCIA_SEXUAL,3
2017,Ayutla,VIOLENCIA_SEXUAL,1
2018,Ayutla,VIOLENCIA_SEXUAL,1
2019,Ayutla,VIOLENCIA_SEXUAL,5
2020,Ayutla,VIOLENCIA_SEXUAL,3
2021,Ayutla,VIOLENCIA_SEXUAL,6
2022,Ayutla,VIOLENCIA_SEXUAL,5
2023,Ayutla,VIOLENCIA_SEXUAL,0
2024,Ayutla,VIOLENCIA_SEXUAL,6
2025,Ayutla,VIOLENCIA_SEXUAL,4
2015,Bolaños,VIOLENCIA_SEXUAL,1
2016,Bolaños,VIOLENCIA_SEXUAL,0
2017,Bolaños,VIOLENCIA_SEXUAL,4
2018,Bolaños,VIOLENCIA_SEXUAL,1
2019,Bolaños,VIOLENCIA_SEXUAL,4
2020,Bolaños,VIOLENCIA_SEXUAL,2
2021,Bolaños,VIOLENCIA_SEXUAL,0
2022,Bolaños,VIOLENCIA_SEXUAL,3
2023,Bolaños,VIOLENCIA_SEXUAL,6
2024,Bolaños,VIOLENCIA_SEXUAL,4
2025,Bolaños,VIOLENCIA_SEXUAL,8
2015,Cabo Corrientes,VIOLENCIA_SEXUAL,2
2016,Cabo Corrientes,VIOLENCIA_SEXUAL,0
2017,Cabo Corrientes,VIOLENCIA_SEXUAL,4
2018,Cabo Corrientes,VIOLENCIA_SEXUAL,5
2019,Cabo Corrientes,VIOLENCIA_SEXUAL,1
2020,Cabo Corrientes,VIOLENCIA_SEXUAL,1
2021,Cabo Corrientes,VIOLENCIA_SEXUAL,4
2022,Cabo Corrientes,VIOLENCIA_SEXUAL,7
2023,Cabo Corrientes,VIOLENCIA_SEXUAL,5
2024,Cabo Corrientes,VIOLENCIA_SEXUAL,8
2025,Cabo Corrientes,VIOLENCIA_SEXUAL,11
2015,Casimiro Castillo,VIOLENCIA_SEXUAL,7
2016,Casimiro Castillo,VIOLENCIA_SEXUAL,8
2017,Casimiro Castillo,VIOLENCIA_SEXUAL,1
2018,Casimiro Castillo,VIOLENCIA_SEXUAL,6
2019,Casimiro Castillo,VIOLENCIA_SEXUAL,3
2020,Casimiro Castillo,VIOLENCIA_SEXUAL,5
2021,Casimiro Castillo,VIOLENCIA_SEXUAL,1
2022,Casimiro Castillo,VIOLENCIA_SEXUAL,6
2023,Casimiro Castillo,VIOLENCIA_SEXUAL,8
2024,Casimiro Castillo,VIOLENCIA_SEXUAL,24
2025,Casimiro Castillo,VIOLENCIA_SEXUAL,12
2015,Cañadas de Obregón,VIOLENCIA_SEXUAL,1
2016,Cañadas de Obregón,VIOLENCIA_SEXUAL,0
2017,Cañadas de Obregón,VIOLENCIA_SEXUAL,0
2018,Cañadas de Obregón,VIOLENCIA_SEXUAL,2
2019,Cañadas de Obregón,VIOLENCIA_SEXUAL,1
2020,Cañadas de Obregón,VIOLENCIA_SEXUAL,0
2021,Cañadas de Obregón,VIOLENCIA_SEXUAL,2
2022,Cañadas de Obregón,VIOLENCIA_SEXUAL,0
2023,Cañadas de Obregón,VIOLENCIA_SEXUAL,0
2024,Cañadas de Obregón,VIOLENCIA_SEXUAL,0
2025,Cañadas de Obregón,VIOLENCIA_SEXUAL,4
2015,Chapala,VIOLENCIA_SEXUAL,11
2016,Chapala,VIOLENCIA_SEXUAL,20
2017,Chapala,VIOLENCIA_SEXUAL,28
2018,Chapala,VIOLENCIA_SEXUAL,18
2019,Chapala,VIOLENCIA_SEXUAL,20
2020,Chapala,VIOLENCIA_SEXUAL,12
2021,Chapala,VIOLENCIA_SEXUAL,24
2022,Chapala,VIOLENCIA_SEXUAL,33
2023,Chapala,VIOLENCIA_SEXUAL,26
2024,Chapala,VIOLENCIA_SEXUAL,30
2025,Chapala,VIOLENCIA_SEXUAL,42
2015,Chimaltitán,VIOLENCIA_SEXUAL,0
2016,Chimaltitán,VIOLENCIA_SEXUAL,1
2017,Chimaltitán,VIOLENCIA_SEXUAL,1
2018,Chimaltitán,VIOLENCIA_SEXUAL,0
2019,Chimaltitán,VIOLENCIA_SEXUAL,1
2020,Chimaltitán,VIOLENCIA_SEXUAL,0
2021,Chimaltitán,VIOLENCIA_SEXUAL,0
2022,Chimaltitán,VIOLENCIA_SEXUAL,0
2023,Chimaltitán,VIOLENCIA_SEXUAL,2
2024,Chimaltitán,VIOLENCIA_SEXUAL,2
2025,Chimaltitán,VIOLENCIA_SEXUAL,1
2015,Chiquilistlán,VIOLENCIA_SEXUAL,0
2016,Chiquilistlán,VIOLENCIA_SEXUAL,1
2017,Chiquilistlán,VIOLENCIA_SEXUAL,1
2018,Chiquilistlán,VIOLENCIA_SEXUAL,0
2019,Chiquilistlán,VIOLENCIA_SEXUAL,0
2020,Chiquilistlán,VIOLENCIA_SEXUAL,2
2021,Chiquilistlán,VIOLENCIA_SEXUAL,0
2022,Chiquilistlán,VIOLENCIA_SEXUAL,2
2023,Chiquilistlán,VIOLENCIA_SEXUAL,3
2024,Chiquilistlán,VIOLENCIA_SEXUAL,2
2025,Chiquilistlán,VIOLENCIA_SEXUAL,3
2015,Cihuatlán,VIOLENCIA_SEXUAL,15
2016,Cihuatlán,VIOLENCIA_SEXUAL,14
2017,Cihuatlán,VIOLENCIA_SEXUAL,16
2018,Cihuatlán,VIOLENCIA_SEXUAL,24
2019,Cihuatlán,VIOLENCIA_SEXUAL,16
2020,Cihuatlán,VIOLENCIA_SEXUAL,20
2021,Cihuatlán,VIOLENCIA_SEXUAL,36
2022,Cihuatlán,VIOLENCIA_SEXUAL,25
2023,Cihuatlán,VIOLENCIA_SEXUAL,29
2024,Cihuatlán,VIOLENCIA_SEXUAL,18
2025,Cihuatlán,VIOLENCIA_SEXUAL,21
2015,Cocula,VIOLENCIA_SEXUAL,4
2016,Cocula,VIOLENCIA_SEXUAL,6
2017,Cocula,VIOLENCIA_SEXUAL,10
2018,Cocula,VIOLENCIA_SEXUAL,11
2019,Cocula,VIOLENCIA_SEXUAL,12
2020,Cocula,VIOLENCIA_SEXUAL,9
2021,Cocula,VIOLENCIA_SEXUAL,7
2022,Cocula,VIOLENCIA_SEXUAL,9
2023,Cocula,VIOLENCIA_SEXUAL,7
2024,Cocula,VIOLENCIA_SEXUAL,14
2025,Cocula,VIOLENCIA_SEXUAL,35
2015,Colotlán,VIOLENCIA_SEXUAL,3
2016,Colotlán,VIOLENCIA_SEXUAL,8
2017,Colotlán,VIOLENCIA_SEXUAL,16
2018,Colotlán,VIOLENCIA_SEXUAL,8
2019,Colotlán,VIOLENCIA_SEXUAL,11
2020,Colotlán,VIOLENCIA_SEXUAL,9
2021,Colotlán,VIOLENCIA_SEXUAL,12
2022,Colotlán,VIOLENCIA_SEXUAL,16
2023,Colotlán,VIOLENCIA_SEXUAL,12
2024,Colotlán,VIOLENCIA_SEXUAL,34
2025,Colotlán,VIOLENCIA_SEXUAL,26
2015,Concepción de Buenos Aires,VIOLENCIA_SEXUAL,0
2016,Concepción de Buenos Aires,VIOLENCIA_SEXUAL,1
2017,Concepción de Buenos Aires,VIOLENCIA_SEXUAL,3
2018,Concepción de Buenos Aires,VIOLENCIA_SEXUAL,0
2019,Concepción de Buenos Aires,VIOLENCIA_SEXUAL,0
2020,Concepción de Buenos Aires,VIOLENCIA_SEXUAL,3
2021,Concepción de Buenos Aires,VIOLENCIA_SEXUAL,2
2022,Concepción de Buenos Aires,VIOLENCIA_SEXUAL,1
2023,Concepción de Buenos Aires,VIOLENCIA_SEXUAL,1
2024,Concepción de Buenos Aires,VIOLENCIA_SEXUAL,0
2025,Concepción de Buenos Aires,VIOLENCIA_SEXUAL,1
2015,Cuautitlán de García Barragán,VIOLENCIA_SEXUAL,5
2016,Cuautitlán de García Barragán,VIOLENCIA_SEXUAL,4
2017,Cuautitlán de García Barragán,VIOLENCIA_SEXUAL,7
2018,Cuautitlán de García Barragán,VIOLENCIA_SEXUAL,4
2019,Cuautitlán de García Barragán,VIOLENCIA_SEXUAL,3
2020,Cuautitlán de García Barragán,VIOLENCIA_SEXUAL,10
2021,Cuautitlán de García Barragán,VIOLENCIA_SEXUAL,3
2022,Cuautitlán de García Barragán,VIOLENCIA_SEXUAL,6
2023,Cuautitlán de García Barragán,VIOLENCIA_SEXUAL,5
2024,Cuautitlán de García Barragán,VIOLENCIA_SEXUAL,23
2025,Cuautitlán de García Barragán,VIOLENCIA_SEXUAL,13
2015,Cuautla,VIOLENCIA_SEXUAL,1
2016,Cuautla,VIOLENCIA_SEXUAL,1
2017,Cuautla,VIOLENCIA_SEXUAL,0
2018,Cuautla,VIOLENCIA_SEXUAL,0
2019,Cuautla,VIOLENCIA_SEXUAL,0
2020,Cuautla,VIOLENCIA_SEXUAL,0
2021,Cuautla,VIOLENCIA_SEXUAL,1
2022,Cuautla,VIOLENCIA_SEXUAL,1
2023,Cuautla,VIOLENCIA_SEXUAL,1
2024,Cuautla,VIOLENCIA_SEXUAL,1
2025,Cuautla,VIOLENCIA_SEXUAL,0
2015,Cuquío,VIOLENCIA_SEXUAL,2
2016,Cuquío,VIOLENCIA_SEXUAL,2
2017,Cuquío,VIOLENCIA_SEXUAL,4
2018,Cuquío,VIOLENCIA_SEXUAL,3
2019,Cuquío,VIOLENCIA_SEXUAL,3
2020,Cuquío,VIOLENCIA_SEXUAL,3
2021,Cuquío,VIOLENCIA_SEXUAL,7
2022,Cuquío,VIOLENCIA_SEXUAL,3
2023,Cuquío,VIOLENCIA_SEXUAL,1
2024,Cuquío,VIOLENCIA_SEXUAL,8
2025,Cuquío,VIOLENCIA_SEXUAL,6
2015,Degollado,VIOLENCIA_SEXUAL,1
2016,Degollado,VIOLENCIA_SEXUAL,1
2017,Degollado,VIOLENCIA_SEXUAL,4
2018,Degollado,VIOLENCIA_SEXUAL,1
2019,Degollado,VIOLENCIA_SEXUAL,2
2020,Degollado,VIOLENCIA_SEXUAL,3
2021,Degollado,VIOLENCIA_SEXUAL,2
2022,Degollado,VIOLENCIA_SEXUAL,4
2023,Degollado,VIOLENCIA_SEXUAL,4
2024,Degollado,VIOLENCIA_SEXUAL,0
2025,Degollado,VIOLENCIA_SEXUAL,5
2015,Ejutla,VIOLENCIA_SEXUAL,0
2016,Ejutla,VIOLENCIA_SEXUAL,0
2017,Ejutla,VIOLENCIA_SEXUAL,2
2018,Ejutla,VIOLENCIA_SEXUAL,0
2019,Ejutla,VIOLENCIA_SEXUAL,1
2020,Ejutla,VIOLENCIA_SEXUAL,0
2021,Ejutla,VIOLENCIA_SEXUAL,2
2022,Ejutla,VIOLENCIA_SEXUAL,0
2023,Ejutla,VIOLENCIA_SEXUAL,0
2024,Ejutla,VIOLENCIA_SEXUAL,0
2025,Ejutla,VIOLENCIA_SEXUAL,0
2015,El Arenal,VIOLENCIA_SEXUAL,3
2016,El Arenal,VIOLENCIA_SEXUAL,8
2017,El Arenal,VIOLENCIA_SEXUAL,5
2018,El Arenal,VIOLENCIA_SEXUAL,9
2019,El Arenal,VIOLENCIA_SEXUAL,4
2020,El Arenal,VIOLENCIA_SEXUAL,5
2021,El Arenal,VIOLENCIA_SEXUAL,7
2022,El Arenal,VIOLENCIA_SEXUAL,7
2023,El Arenal,VIOLENCIA_SEXUAL,9
2024,El Arenal,VIOLENCIA_SEXUAL,10
2025,El Arenal,VIOLENCIA_SEXUAL,16
2015,El Grullo,VIOLENCIA_SEXUAL,6
2016,El Grullo,VIOLENCIA_SEXUAL,6
2017,El Grullo,VIOLENCIA_SEXUAL,12
2018,El Grullo,VIOLENCIA_SEXUAL,6
2019,El Grullo,VIOLENCIA_SEXUAL,14
2020,El Grullo,VIOLENCIA_SEXUAL,9
2021,El Grullo,VIOLENCIA_SEXUAL,13
2022,El Grullo,VIOLENCIA_SEXUAL,23
2023,El Grullo,VIOLENCIA_SEXUAL,25
2024,El Grullo,VIOLENCIA_SEXUAL,20
2025,El Grullo,VIOLENCIA_SEXUAL,28
2015,El Limón,VIOLENCIA_SEXUAL,0
2016,El Limón,VIOLENCIA_SEXUAL,1
2017,El Limón,VIOLENCIA_SEXUAL,3
2018,El Limón,VIOLENCIA_SEXUAL,2
2019,El Limón,VIOLENCIA_SEXUAL,0
2020,El Limón,VIOLENCIA_SEXUAL,1
2021,El Limón,VIOLENCIA_SEXUAL,0
2022,El Limón,VIOLENCIA_SEXUAL,2
2023,El Limón,VIOLENCIA_SEXUAL,1
2024,El Limón,VIOLENCIA_SEXUAL,4
2025,El Limón,VIOLENCIA_SEXUAL,3
2015,El Salto,VIOLENCIA_SEXUAL,52
2016,El Salto,VIOLENCIA_SEXUAL,80
2017,El Salto,VIOLENCIA_SEXUAL,84
2018,El Salto,VIOLENCIA_SEXUAL,59
2019,El Salto,VIOLENCIA_SEXUAL,75
2020,El Salto,VIOLENCIA_SEXUAL,70
2021,El Salto,VIOLENCIA_SEXUAL,85
2022,El Salto,VIOLENCIA_SEXUAL,113
2023,El Salto,VIOLENCIA_SEXUAL,140
2024,El Salto,VIOLENCIA_SEXUAL,177
2025,El Salto,VIOLENCIA_SEXUAL,210
2015,Encarnación de Díaz,VIOLENCIA_SEXUAL,6
2016,Encarnación de Díaz,VIOLENCIA_SEXUAL,9
2017,Encarnación de Díaz,VIOLENCIA_SEXUAL,6
2018,Encarnación de Díaz,VIOLENCIA_SEXUAL,12
2019,Encarnación de Díaz,VIOLENCIA_SEXUAL,10
2020,Encarnación de Díaz,VIOLENCIA_SEXUAL,12
2021,Encarnación de Díaz,VIOLENCIA_SEXUAL,2
2022,Encarnación de Díaz,VIOLENCIA_SEXUAL,14
2023,Encarnación de Díaz,VIOLENCIA_SEXUAL,3
2024,Encarnación de Díaz,VIOLENCIA_SEXUAL,8
2025,Encarnación de Díaz,VIOLENCIA_SEXUAL,7
2015,Etzatlán,VIOLENCIA_SEXUAL,2
2016,Etzatlán,VIOLENCIA_SEXUAL,2
2017,Etzatlán,VIOLENCIA_SEXUAL,4
2018,Etzatlán,VIOLENCIA_SEXUAL,4
2019,Etzatlán,VIOLENCIA_SEXUAL,2
2020,Etzatlán,VIOLENCIA_SEXUAL,4
2021,Etzatlán,VIOLENCIA_SEXUAL,7
2022,Etzatlán,VIOLENCIA_SEXUAL,12
2023,Etzatlán,VIOLENCIA_SEXUAL,9
2024,Etzatlán,VIOLENCIA_SEXUAL,9
2025,Etzatlán,VIOLENCIA_SEXUAL,4
2015,Guachinango,VIOLENCIA_SEXUAL,1
2016,Guachinango,VIOLENCIA_SEXUAL,1
2017,Guachinango,VIOLENCIA_SEXUAL,2
2018,Guachinango,VIOLENCIA_SEXUAL,0
2019,Guachinango,VIOLENCIA_SEXUAL,0
2020,Guachinango,VIOLENCIA_SEXUAL,1
2021,Guachinango,VIOLENCIA_SEXUAL,2
2022,Guachinango,VIOLENCIA_SEXUAL,0
2023,Guachinango,VIOLENCIA_SEXUAL,5
